HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
175,0,1,0,0,0,0,2.5,0,10,60,0.4,0,2,3.75,3.0616,2.77515,6.7005,0.152075,17.4365,3.864,2.1357,2.1816,1.44125,46.5409,2.2688,4.776,7.38585,72.8,0.1334,0.828525,1.96075,K1,K9,K17,285.7898976,181.8286263,33.39839754,167.0056405,126.8469866
200,0,0,0,1,0,0,5,2.5,60,60,4,0,9,6.25,1.243775,2.77515,1.489,0.30415,3.4873,2.76,1.601775,2.5452,2.306,46.5409,2.5524,6.368,3.2826,40.768,0.083375,3.590275,2.3529,L1,L9,L17,510.4464554,493.222628,439.3312638,481.0001157,37.09966269
200,0,0,1,0,0,0,2.5,0,40,20,0.4,0.4,7,8.75,0.95675,2.77515,2.978,0.91245,1.74365,4.416,0.533925,1.4544,0.28825,26.00815,2.5524,1.592,3.2826,53.872,0.03335,0.276175,3.1372,M1,M9,M17,50.66094311,128.8198814,120.4020575,99.96096066,42.90202488
200,0,0,0,1,0,0,0,2.5,20,40,0.5,0.1,1,10,3.0616,2.77515,4.467,0.30415,6.9746,4.968,6.941025,2.1816,1.7295,62.9671,1.9852,14.726,0.82065,23.296,0.083375,3.590275,3.52935,N1,N9,N17,1581.581765,1518.224163,1567.403382,1555.736437,33.25108453
200,0,0,0,0,1,0,10,2.5,10,40,1,0.1,7,5,0.669725,0.92505,4.467,0.30415,2.615475,2.208,2.1357,3.2724,1.7295,46.5409,1.7016,3.582,1.6413,10.192,0.10005,5.5235,1.5686,O1,O9,O17,625.4970252,586.2383423,553.5770276,588.437465,36.010396
200,0,0,1,0,0,0,0,40,40,20,0.1,0.4,8,7.5,3.0616,3.0835,5.956,0.456225,1.74365,4.416,1.601775,1.0908,2.306,46.5409,1.1344,0.796,4.9239,30.576,0.083375,1.933225,1.5686,P1,P9,P17,71.27542221,33.71900502,34.25701491,46.41714738,21.52957812
200,1,0,0,0,0,0,2.5,20,5,10,4,0.2,8,10,0.19135,2.15845,4.467,0.30415,9.590075,3.864,0.533925,1.4544,2.01775,84.8687,1.9852,4.776,4.9239,30.576,0.0667,3.3141,1.17645,A2,A10,A18,296.2959759,306.939824,454.9765741,352.737458,88.70146857
75,0,0,0,0,1,0,7.5,10,100,0,0.3,0,2,5,3.0616,0.30835,1.489,0.152075,1.74365,2.208,2.1357,1.818,2.01775,62.9671,1.7016,0.796,4.10325,30.576,0.0667,0.828525,0.7843,B2,B10,B18,179.19485,197.5321894,156.2843815,177.6704736,20.6661125
200,0,0,0,0,1,0,5,10,20,20,4,0.2,6,10,0.287025,1.54175,3.7225,1.2166,0.871825,3.312,12.280275,2.1816,1.153,46.5409,0.2836,3.582,5.74455,40.768,0.1334,0.55235,0.7843,C2,C10,C18,427.5996661,404.9104259,374.6320475,402.3807131,26.57426836
175,0,1,0,0,0,0,10,60,5,20,0,0.2,7,1.25,1.72215,1.2334,5.956,0.91245,3.4873,2.76,1.06785,1.4544,2.306,113.61455,1.418,0.796,6.5652,23.296,0.083375,2.76175,0.7843,D2,D10,D18,411.7188875,381.2914778,308.9992427,367.336536,52.76254976
200,1,0,0,0,0,0,10,60,5,5,0.4,0,6,7.5,0.95675,3.0835,2.2335,1.2166,9.590075,2.208,1.06785,2.5452,1.7295,34.22125,2.836,2.786,4.10325,13.104,0.016675,4.142625,0.7843,E2,E10,E18,386.730433,332.6994515,371.5404665,363.6567836,27.86487183
200,0,0,1,0,0,0,7.5,100,60,10,0.2,0,8,1.25,0.19135,3.0835,0.7445,1.2166,2.615475,3.312,2.669625,3.2724,1.153,34.22125,0.8508,8.358,4.10325,13.104,0.150075,4.142625,3.52935,F2,F10,F18,513.5750108,478.6654155,429.4326404,473.8910222,42.27387785
200,1,0,0,0,0,0,5,5,2.5,0,0.5,0.4,2,1.25,0.3827,1.54175,5.956,2.889425,0.871825,4.968,9.076725,2.9088,1.44125,113.61455,0.2836,14.726,1.6413,23.296,0.083375,0.276175,2.74505,G2,G10,G18,130.6759026,121.5570605,74.70589548,108.9796195,30.03005896
25,0,0,0,0,1,0,10,100,60,10,0.2,0.1,3,7.5,0.095675,1.54175,6.7005,0.152075,1.74365,3.864,0.533925,1.4544,1.44125,62.9671,1.418,14.726,3.2826,30.576,0.050025,3.590275,3.52935,H2,H10,H18,159.711,166.474364,98.70465994,141.630008,37.32793727
200,0,0,1,0,0,0,2.5,20,5,0,2,0.1,3,10,0.095675,0.6167,5.956,1.52075,1.74365,4.968,1.601775,3.2724,2.01775,46.5409,0.5672,1.194,4.9239,7.28,0.016675,1.380875,1.96075,I2,I10,I18,402.1361675,337.8632907,359.6249333,366.5414638,32.68989858
200,0,0,0,1,0,0,10,2.5,40,80,5,0,6,2.5,0.19135,0.30835,5.956,2.889425,9.590075,2.76,2.1357,2.1816,0.86475,19.1639,2.5524,0.796,8.2065,40.768,0.083375,0.276175,3.1372,J2,J10,J18,84.84983092,65.73577071,61.69837759,70.76132641,12.36687533
50,0,0,0,0,0,1,2.5,80,60,20,0.1,0,7,8.75,0.478375,1.2334,5.2115,0.6083,2.615475,2.76,1.601775,1.0908,0.86475,113.61455,1.1344,2.786,5.74455,53.872,0.16675,0.828525,1.5686,K2,K10,K18,222.2587123,246.0714965,274.7580956,247.6961015,26.28736993
175,1,0,0,0,0,0,7.5,0,10,5,0.5,0,6,7.5,0.095675,1.54175,6.7005,0.152075,13.077375,4.968,3.737475,1.0908,2.01775,113.61455,0.2836,14.726,3.2826,10.192,0.083375,0.55235,2.74505,L2,L10,L18,327.0962758,279.2640556,336.0601213,314.1401509,30.53431103
200,0,1,0,0,0,0,5,5,2.5,20,1,0.2,6,3.75,3.0616,3.0835,5.956,0.6083,13.077375,4.416,2.1357,2.1816,2.306,19.1639,0.8508,6.368,8.2065,23.296,0.116725,0.55235,1.96075,M2,M10,M18,274.3497186,230.5577696,356.7086703,287.2053862,64.05047679
200,0,0,0,0,1,0,0,2.5,40,2.5,0.5,0.2,1,7.5,0.19135,0.30835,5.2115,0.91245,2.615475,3.864,39.51045,3.636,2.306,26.00815,0.5672,3.582,0.82065,72.8,0.150075,0.828525,2.74505,N2,N10,N18,398.44705,388.8535693,264.8887562,350.7297918,74.495109
200,0,0,0,1,0,0,15,100,2.5,40,0.2,0,2,2.5,0.095675,2.4668,4.467,0.30415,5.23095,3.864,5.33925,0.7272,0.5765,46.5409,1.7016,11.144,0.82065,7.28,0.03335,4.142625,3.52935,O2,O10,O18,511.026128,404.623437,395.4966292,437.0487314,64.22862334
200,0,0,0,0,1,0,7.5,5,60,80,0.3,0.1,0,1.25,7.175625,1.54175,5.2115,0.152075,2.615475,4.416,0.533925,0.3636,1.7295,34.22125,1.9852,0.398,4.10325,30.576,0.03335,2.76175,2.74505,P2,P10,P18,59.99642298,43.25208304,51.73502981,51.66117861,8.372414258
125,0,0,0,0,0,1,7.5,100,40,60,0.3,0,4,1.25,3.0616,1.54175,2.2335,2.889425,5.23095,3.864,1.06785,3.636,0.5765,19.1639,1.9852,1.99,7.38585,40.768,0.116725,0.276175,0.7843,A3,A11,A19,220.4001136,229.570548,244.6264866,231.5323827,12.2317572
200,0,1,0,0,0,0,0,0,2.5,0,3,0.1,3,1.25,0.669725,0.92505,2.2335,0.30415,2.615475,4.968,0.533925,0.7272,2.8825,46.5409,2.836,0.796,2.46195,30.576,0.083375,5.5235,2.3529,B3,B11,B19,47.32218595,55.33347254,55.27030129,52.64198659,4.607190777
200,0,0,0,0,1,0,5,40,10,5,3,0.2,3,3.75,0.095675,1.8501,4.467,0.30415,3.4873,3.312,2.669625,3.2724,1.7295,26.00815,1.1344,0.796,2.46195,7.28,0.16675,0.276175,3.52935,C3,C11,C19,255.5041238,245.764588,265.580998,255.61657,9.90868353
50,0,0,1,0,0,0,7.5,100,5,2.5,0,0.2,7,1.25,1.72215,0.30835,2.978,1.2166,13.077375,4.416,2.669625,1.0908,0.5765,113.61455,0.2836,19.9,2.46195,7.28,0.083375,0.55235,3.1372,E3,E11,E19,496.8073477,347.7796735,455.8145168,433.4671793,76.98613212
175,1,0,0,0,0,0,2.5,40,40,100,0.2,0.1,6,7.5,1.243775,0.92505,1.489,1.2166,5.23095,4.416,1.601775,2.9088,1.7295,113.61455,0.5672,0.398,1.6413,10.192,0.116725,0.55235,1.96075,D3,D11,D19,228.3180524,252.3135202,225.2355684,235.289047,14.82396514
125,0,0,1,0,0,0,0,80,20,60,0.1,0.6,9,2.5,0.95675,0.92505,1.489,0.456225,6.9746,2.208,3.737475,1.818,2.01775,62.9671,1.418,4.776,0.82065,13.104,0.116725,0.55235,0.39215,F3,F11,F19,50.31805091,71.70866563,72.58102801,64.86924818,12.60925298
200,0,0,0,1,0,0,0,2.5,20,20,1,0.6,7,1.25,1.72215,2.4668,2.2335,0.152075,17.4365,2.208,21.890925,3.636,2.8825,34.22125,1.418,4.776,1.6413,23.296,0.03335,0.55235,1.96075,G3,G11,G19,285.2442105,280.5923274,47.16487373,204.3338039,136.1321581
200,0,0,0,1,0,0,2.5,20,2.5,80,0.3,0,9,6.25,0.19135,0.92505,2.2335,0.152075,3.4873,2.208,1.601775,2.1816,1.44125,34.22125,1.7016,3.582,5.74455,53.872,0.083375,3.3141,0.39215,H3,H11,H19,340.1303747,369.8410584,410.1213945,373.3642759,35.12827224
150,0,0,0,1,0,0,2.5,60,40,0,0.4,0,4,10,9.5675,2.77515,6.7005,0.152075,3.4873,4.968,5.33925,0.3636,1.153,34.22125,0.5672,2.786,1.6413,13.104,0.03335,0.276175,1.17645,I3,I11,I19,762.5498108,791.8036708,535.2794991,696.5443269,140.4233086
200,0,0,0,0,0,1,7.5,0,2.5,40,0.2,0.8,5,10,5.3578,2.77515,1.489,0.91245,3.4873,3.864,1.06785,0.3636,2.59425,46.5409,0.2836,8.358,1.6413,23.296,0.03335,1.65705,0.7843,J3,J11,J19,177.8948384,182.0833025,149.1670842,169.715075,17.91788916
200,0,0,0,0,0,1,7.5,60,40,60,0.1,0,1,6.25,2.2962,0.30835,0.7445,0.30415,3.4873,3.312,2.669625,2.1816,1.44125,34.22125,2.836,2.786,4.10325,7.28,0.083375,4.142625,3.1372,K3,K11,K19,308.1627966,336.3835291,341.4478511,328.6647256,17.93484483
200,0,0,0,1,0,0,5,20,40,0,2,0,7,7.5,0.19135,2.77515,6.7005,1.2166,9.590075,4.416,0.533925,2.5452,1.7295,26.00815,1.418,1.99,4.10325,40.768,0.16675,1.1047,2.74505,L3,L11,L19,325.0151634,263.1614442,305.1924451,297.7896842,31.58435206
150,0,0,0,0,1,0,0,0,20,0,1,0.2,0,3.75,0.478375,2.4668,4.467,0.456225,13.077375,4.968,1.06785,0.3636,2.01775,62.9671,1.418,6.368,0.82065,30.576,0.050025,3.3141,3.52935,M3,M11,M19,52.95105134,45.51418389,34.66541408,44.3768831,9.195717607
200,0,0,0,0,0,1,15,40,40,0,0.1,0,8,6.25,7.175625,2.15845,5.956,0.30415,1.74365,4.416,12.280275,1.0908,2.01775,34.22125,0.2836,0.796,4.9239,40.768,0.0667,0.55235,2.74505,N3,N11,N19,374.4998701,359.9363387,380.2363894,371.5575327,10.4649905
200,0,0,0,1,0,0,5,0,80,2.5,1,0.2,6,7.5,0.287025,1.8501,3.7225,0.91245,6.9746,3.864,6.941025,3.636,0.28825,113.61455,0.5672,1.194,0.82065,5.824,0.116725,1.1047,3.1372,O3,O11,O19,524.0798675,474.7090125,365.3700647,454.7196482,81.22118804
175,0,0,0,0,0,1,0,60,5,20,0.3,0,8,10,2.2962,0.92505,2.978,0.6083,1.74365,1.104,2.669625,2.5452,2.01775,46.5409,0.2836,4.776,3.2826,72.8,0.0667,3.3141,1.17645,P3,P11,P19,393.7044235,340.2099495,317.7911628,350.568512,39.00231592
150,0,0,0,0,1,0,7.5,2.5,40,40,0.3,0,3,7.5,0.3827,3.0835,2.2335,2.12905,1.74365,4.416,0.533925,2.5452,1.7295,46.5409,0.2836,14.726,7.38585,53.872,0.016675,1.65705,1.96075,A4,A12,A20,478.9600826,481.92732,36.55201683,332.4798065,256.2852778
150,0,0,0,0,0,1,10,10,40,0,0.3,0.4,5,5,7.175625,1.54175,3.7225,0.456225,2.615475,4.416,0.533925,1.818,1.153,34.22125,0.5672,0.398,4.10325,23.296,0.016675,4.97115,2.74505,B4,B12,B20,199.051806,225.8497229,114.2579441,179.7198244,58.25354419
100,0,0,0,0,0,1,0,100,5,80,4,0,4,7.5,0.287025,1.2334,5.2115,0.30415,2.615475,4.968,1.601775,3.2724,1.7295,34.22125,2.5524,1.99,2.46195,23.296,0.083375,2.76175,2.3529,C4,C12,C20,89.50318383,131.624975,151.4049284,124.1776958,31.61570767
175,0,0,1,0,0,0,7.5,5,10,10,2,0,4,3.75,0.478375,2.77515,3.7225,0.152075,6.9746,2.208,5.33925,2.1816,0.86475,26.00815,0.5672,1.194,0.82065,40.768,0.083375,1.380875,2.74505,D4,D12,D20,135.5826877,133.6046259,127.3257114,132.1710083,4.31113196
50,0,0,0,0,0,1,7.5,100,60,10,0.3,0,3,7.5,4.01835,1.2334,3.7225,0.456225,1.74365,1.104,6.941025,2.5452,0.5765,84.8687,0.8508,3.582,0.82065,53.872,0.03335,0.276175,3.52935,E4,E12,E20,467.2268476,421.8364678,402.5681918,430.5438358,33.19712539
50,0,0,1,0,0,0,0,5,20,100,0.4,0,7,2.5,9.5675,1.54175,3.7225,2.889425,1.74365,3.312,12.280275,1.0908,2.01775,46.5409,0.2836,1.194,0.82065,13.104,0.050025,0.828525,0.7843,F4,F12,F20,249.4493435,266.2763765,266.8526755,260.8594652,9.885655593
200,0,0,0,0,0,1,10,5,20,40,1,0.2,4,6.25,1.243775,2.4668,0.7445,0.30415,13.077375,0.552,2.1357,3.2724,1.153,62.9671,2.2688,4.776,3.2826,7.28,0.116725,0.55235,1.17645,G4,G12,G20,217.4585389,213.5067047,192.7697625,207.9116687,13.26130614
200,0,0,0,0,0,1,7.5,2.5,60,2.5,0.3,0.1,0,8.75,0.669725,1.2334,3.7225,0.91245,13.077375,4.416,1.06785,0.3636,2.59425,113.61455,2.2688,4.776,3.2826,40.768,0.16675,3.86645,3.1372,H4,H12,H20,116.6840529,137.5690914,79.42536764,111.2261706,29.45359931
200,1,0,0,0,0,0,0,100,2.5,60,0.2,0.1,2,7.5,1.243775,0.30835,5.956,0.456225,3.4873,1.656,0.533925,3.636,0.5765,26.00815,0.5672,19.9,0.82065,7.28,0.16675,4.4188,1.5686,I4,I12,I20,515.0452145,540.2617545,518.3671025,524.5580238,13.70087963
75,0,0,0,1,0,0,7.5,80,10,10,0.1,0,7,8.75,0.3827,2.77515,5.956,0.91245,9.590075,2.76,2.669625,1.4544,0.28825,19.1639,2.5524,1.592,1.6413,72.8,0.03335,0.55235,1.96075,J4,J12,J20,326.5199297,281.5643048,375.798049,327.9607612,47.13339187
50,0,0,0,1,0,0,2.5,100,20,60,0.5,0,7,10,0.669725,0.92505,1.489,0.456225,2.615475,2.208,2.669625,1.4544,2.8825,46.5409,1.1344,1.194,1.6413,13.104,0.083375,0.828525,0.7843,K4,K12,K20,452.0038979,387.3275504,463.8025022,434.3779835,41.17170398
125,0,0,1,0,0,0,0,80,5,5,0.2,0.1,10,6.25,0.19135,0.92505,3.7225,1.52075,5.23095,2.76,12.280275,1.0908,1.7295,84.8687,1.1344,0.796,3.2826,30.576,0.050025,0.828525,2.3529,L4,L12,L20,76.42927283,67.67412928,66.88061225,70.32800479,5.298728256
50,0,0,1,0,0,0,5,60,5,20,0.2,0,1,1.25,9.5675,1.54175,2.2335,0.6083,1.74365,4.416,1.06785,1.0908,0.86475,46.5409,2.836,1.194,4.9239,30.576,0.0667,4.4188,0.7843,M4,M12,M20,555.2339805,578.650358,566.6616747,566.8486711,11.70930868
200,0,0,1,0,0,0,5,2.5,20,60,0.2,0,10,6.25,3.0616,1.8501,4.467,1.52075,13.077375,2.76,16.551675,0.7272,2.8825,46.5409,0.8508,1.194,1.6413,10.192,0.083375,2.485575,3.1372,N4,N12,N20,264.0072808,232.2947317,253.8257483,250.0425869,16.19122216
125,0,0,0,0,1,0,7.5,2.5,5,2.5,5,0.2,3,3.75,1.72215,1.8501,3.7225,0.30415,6.9746,3.864,1.06785,2.9088,0.28825,84.8687,0.2836,3.582,7.38585,13.104,0.03335,0.276175,2.3529,O4,O12,O20,356.0098752,361.0904826,326.4283424,347.8429001,18.71872337
175,0,0,0,0,1,0,7.5,0,5,40,0.4,0.4,2,3.75,1.72215,1.2334,2.2335,0.6083,13.077375,4.968,1.06785,1.818,0.5765,62.9671,1.418,0.796,4.9239,7.28,0.1334,0.55235,3.52935,P4,P12,P20,195.3686834,164.7313404,240.1011841,200.0670693,37.90395038
75,0,1,0,0,0,0,2.5,80,80,2.5,0.4,0,8,6.25,1.243775,0.6167,3.7225,0.152075,3.4873,2.208,2.669625,1.818,2.8825,34.22125,2.836,3.582,4.10325,30.576,0.10005,0.55235,1.5686,A5,A13,A21,328.6859666,303.3578048,303.0541647,311.699312,14.71165776
200,0,0,0,0,1,0,7.5,60,40,60,0.5,0,2,2.5,0.95675,1.54175,4.467,0.456225,0.871825,3.864,6.941025,0.3636,1.7295,19.1639,2.5524,0.796,8.2065,53.872,0.050025,1.380875,3.52935,B5,B13,B21,289.7852414,300.8284999,295.3331356,295.3156256,5.521650045
100,0,1,0,0,0,0,0,60,10,5,0,0.4,2,1.25,0.478375,0.30835,6.7005,0.30415,5.23095,3.864,1.601775,2.1816,1.7295,62.9671,1.7016,6.368,2.46195,53.872,0.083375,3.037925,0.39215,C5,C13,C21,266.913513,264.8233344,240.9773547,257.5714007,14.40881621
200,0,0,1,0,0,0,12.5,2.5,20,2.5,0.3,0,5,8.75,0.95675,1.8501,5.956,2.889425,3.4873,4.968,0.533925,0.3636,0.28825,34.22125,2.2688,6.368,7.38585,72.8,0.050025,2.76175,2.74505,D5,D13,D21,660.5460655,461.0144075,452.7278751,524.7627827,117.6647423
200,0,0,0,1,0,0,2.5,40,80,10,0.3,0.2,10,3.75,0.95675,0.6167,6.7005,0.91245,0.871825,2.208,9.076725,1.0908,0.28825,113.61455,0.5672,0.796,5.74455,10.192,0.10005,0.276175,2.3529,E5,E13,E21,221.7457855,214.5843565,204.3965054,213.5755491,8.718523306
175,0,0,0,0,0,1,7.5,40,40,20,0.5,0,1,8.75,0.669725,1.54175,5.956,2.889425,0.871825,4.416,2.1357,2.5452,0.5765,84.8687,1.418,1.592,8.2065,13.104,0.10005,0.55235,3.1372,F5,F13,F21,328.1382537,304.4102751,372.1180369,334.8888552,34.35495916
150,0,1,0,0,0,0,7.5,20,2.5,60,0.2,0.2,2,8.75,0.19135,1.8501,2.2335,0.30415,1.74365,3.312,5.33925,3.2724,0.86475,113.61455,2.5524,19.9,5.74455,40.768,0.050025,0.276175,1.5686,G5,G13,G21,421.4076303,501.4697811,427.007444,449.9616185,44.69516297
200,0,0,0,0,0,1,2.5,80,2.5,2.5,0.2,0.6,2,1.25,0.287025,0.6167,2.2335,0.30415,5.23095,4.416,1.06785,3.2724,0.5765,26.00815,0.2836,2.786,1.6413,23.296,0.10005,3.037925,0.7843,H5,H13,H21,172.2371962,211.8016375,205.4504116,196.4964151,21.247748
200,0,0,0,1,0,0,0,10,20,80,0.3,0,10,7.5,0.3827,0.92505,3.7225,0.6083,2.615475,1.656,1.06785,2.1816,1.44125,113.61455,2.5524,8.358,1.6413,53.872,0.0667,2.485575,0.39215,I5,I13,I21,223.6731986,193.8451254,221.1337056,212.8840099,16.53697665
200,0,1,0,0,0,0,10,10,60,0,0,0.6,3,10,3.0616,1.8501,2.978,1.52075,0.871825,3.312,3.737475,3.636,2.59425,46.5409,0.8508,1.194,3.2826,23.296,0.1334,4.4188,0.39215,J5,J13,J21,404.4456515,152.847699,150.1250027,235.8061177,146.052465
150,0,0,1,0,0,0,0,0,100,5,2,0.2,7,2.5,0.095675,2.4668,5.956,0.152075,6.9746,2.208,29.365875,0.3636,0.5765,46.5409,1.418,1.194,0.82065,72.8,0.10005,1.380875,2.74505,K5,K13,K21,146.0073152,150.4717971,186.3961803,160.9584309,22.14254327
75,0,0,0,0,1,0,7.5,100,40,5,0.3,0.1,4,10,2.2962,2.4668,2.978,0.456225,0.871825,1.104,2.1357,2.5452,1.7295,19.1639,2.5524,4.776,0.82065,53.872,0.0667,1.380875,3.52935,L5,L13,L21,616.9062029,437.024843,362.8293581,472.253468,130.6504986
175,0,0,0,0,1,0,7.5,0,5,60,4,0,7,1.25,0.19135,2.77515,2.2335,0.456225,5.23095,3.864,2.669625,1.4544,2.8825,46.5409,0.5672,4.776,0.82065,5.824,0.10005,1.380875,1.5686,M5,M13,M21,298.8507062,272.7631911,274.3761605,281.9966859,14.61827341
125,0,0,0,0,1,0,10,5,40,2.5,0.2,0.2,5,8.75,4.01835,2.77515,6.7005,0.152075,5.23095,4.416,3.737475,1.0908,2.59425,84.8687,1.418,1.99,4.10325,5.824,0.150075,0.55235,1.17645,N5,M14,M22,154.3637515,160.3963325,156.9123225,157.2241355,3.028354122
125,1,0,0,0,0,0,2.5,60,10,20,5,0,6,7.5,5.3578,1.54175,0.7445,0.6083,2.615475,3.864,2.1357,3.2724,0.86475,26.00815,1.1344,1.194,6.5652,7.28,0.03335,0.55235,3.52935,O5,N13,N21,549.0269245,433.6675223,582.1184404,521.6042957,77.93214481
125,1,0,0,0,0,0,10,40,10,20,0.5,0.1,4,2.5,0.287025,1.54175,5.2115,0.6083,0.871825,3.864,0.533925,1.0908,1.153,113.61455,1.7016,6.368,6.5652,72.8,0.10005,3.86645,0.39215,P5,O13,O21,182.5195907,161.7866795,26.79019677,123.6988223,84.56314021
75,1,0,0,0,0,0,10,10,100,2.5,0.2,0.2,1,3.75,2.2962,1.2334,4.467,1.2166,0.871825,4.968,0.533925,3.2724,0.86475,113.61455,0.8508,2.786,4.10325,40.768,0.03335,0.55235,0.39215,A6,P13,P21,417.7348966,394.6052674,492.2450601,434.8617414,51.02331714
200,0,0,0,0,0,1,22.5,0,10,40,0.4,0,5,1.25,0.669725,2.77515,6.7005,1.2166,2.615475,4.968,3.737475,1.4544,1.153,62.9671,0.8508,1.99,0.82065,7.28,0.03335,4.694975,2.74505,B6,A14,A22,179.3155043,134.7871692,133.3210008,149.1412248,26.14197336
200,0,0,0,0,0,1,12.5,80,60,0,0,0,2,8.75,0.19135,0.6167,3.7225,0.30415,3.4873,0.552,29.365875,2.9088,0.5765,26.00815,1.7016,2.786,0.82065,13.104,0.116725,1.380875,2.74505,C6,B14,B22,464.0163457,502.3764896,439.7388579,468.7105644,31.58156098
150,0,0,0,0,1,0,7.5,0,5,5,0.1,0.2,1,5,0.095675,2.77515,2.2335,0.6083,3.4873,3.312,9.076725,0.7272,2.01775,46.5409,0.5672,3.582,4.9239,23.296,0.03335,0.276175,2.3529,D6,C14,C22,311.1689316,298.7064678,354.0360584,321.3038193,29.02374648
175,0,0,1,0,0,0,2.5,60,80,2.5,0.4,0.2,6,7.5,0.478375,2.4668,0.7445,0.152075,17.4365,0.552,1.601775,3.2724,1.7295,62.9671,2.5524,11.144,7.38585,23.296,0.083375,1.1047,0.7843,E6,D14,D22,161.0726976,143.1409335,174.365224,159.5262851,15.66948061
125,0,0,0,0,0,1,2.5,60,10,10,0.3,0.1,2,7.5,1.72215,1.54175,2.2335,0.152075,1.74365,1.104,5.33925,1.0908,0.86475,62.9671,1.1344,19.9,8.2065,5.824,0.16675,0.276175,0.39215,F6,E14,E22,142.6132613,189.5827848,139.7439458,157.3133306,27.98296797
200,0,1,0,0,0,0,5,0,5,10,5,0.1,4,1.25,0.095675,2.77515,6.7005,1.52075,3.4873,2.208,0.533925,0.3636,0.5765,26.00815,1.9852,0.796,4.9239,10.192,0.050025,0.276175,0.39215,G6,F14,F22,118.1895122,155.8559308,180.4939153,151.5131194,31.3784109
